Solaranlage01,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal
40026.28125000000,0,1294,2.89,0,0,1198,0,1,987,80.27,79.39,78.03,49.12,49.12,28.75,25.72,27.97,26.85,27.02,28.02,24.6,24.97,27.39,21.19,46.89,54.27,34.45,34.35,36.17,843,69358,54,48,38,39,70587
40026.28472200000,0,1294,2.88,0,0,1198,0,1,987,80.27,79.39,78.03,49.12,49.12,29.5,26.5,28.82,27.72,27.95,28.97,25.35,25.62,28.13,22.06,46.81,54.17,34.4,34.35,36.07,843,69358,54,48,38,39,70587
40026.28819400000,0,1294,2.88,0,0,1198,0,1,987,80.27,79.39,78.03,49.12,49.12,29.82,27,29.3,28.32,28.5,29.6,25.82,26,28.6,22.65,46.63,54.02,34.42,34.35,36.07,843,69358,53,47,38,39,70587
40026.29166700000,0,1294,2.89,0,0,1198,0,1,987,80.27,79.39,78.03,49.12,49.12,30.07,27.37,29.65,28.8,28.9,29.97,26.17,26.2,28.93,23.05,46.55,53.91,34.4,34.35,35.99,843,69358,53,47,38,39,70587
40026.29513900000,0,1294,2.88,0,0,1198,0,1,987,80.35,79.39,78.03,49.02,49.02,30.5,27.9,30.07,29.4,29.35,30.5,26.55,26.52,29.37,23.59,46.45,53.83,34.4,34.35,35.99,843,69358,53,47,38,39,70587
40026.29861100000,0,1294,2.89,0,0,1198,0,1,987,80.35,79.39,78.03,49.12,49.12,31.17,28.6,30.85,30.2,30.1,31.27,27.12,27.1,30.03,24.34,46.29,53.76,34.4,34.27,35.92,843,69358,53,47,37,39,70587
40026.30208300000,0,1294,2.89,0,0,1198,0,1,987,80.27,79.39,78.03,49.02,49.02,31.87,29.4,31.6,31.02,30.87,32,27.77,27.72,30.69,25.14,46.19,53.65,34.35,34.27,35.92,843,69358,53,47,37,39,70587
40026.30555600000,0,1294,2.89,0,0,1198,0,1,987,80.35,79.39,78.03,49.02,49.02,32.5,30.1,32.27,31.8,31.57,32.65,28.32,28.2,31.24,25.85,46.11,53.58,34.35,34.27,35.92,843,69358,53,47,37,39,70587
40026.30902800000,0,1294,2.89,0,0,1198,0,1,987,80.35,79.39,78.03,49.02,49.02,33.22,31.07,33.1,32.6,32.3,33.4,28.92,28.87,31.92,26.69,46.04,53.5,34.35,34.27,35.92,843,69358,53,47,37,38,70587
40026.31250000000,0,1294,2.89,0,0,1198,0,1,987,80.27,79.39,77.95,49.02,49.02,34.17,32.12,34.05,33.45,33.22,34.3,29.7,29.6,32.78,27.69,45.93,53.4,34.35,34.27,35.92,843,69358,53,47,37,38,70587
40026.31597200000,0,1294,2.89,0,0,1198,0,1,987,80.35,79.39,78.03,48.94,48.94,35.1,33,35.1,34.57,34.27,35.35,30.5,30.4,33.63,28.73,45.78,53.4,34.32,34.27,35.81,843,69358,53,47,37,38,70587
40026.31944400000,0,1294,2.89,0,0,1198,0,1,987,80.35,79.39,77.95,49.02,49.02,36.25,33.95,36.22,35.72,35.4,36.45,31.3,31.32,34.54,29.82,45.68,53.24,34.3,34.27,35.81,843,69358,52,46,37,38,70587
40026.32291700000,0,1294,2.89,0,0,1198,0,1,987,80.27,79.39,77.95,48.94,48.94,37.6,35.47,37.47,36.52,36.8,37.75,32.42,32.5,35.75,31.23,45.6,53.14,34.3,34.27,35.81,843,69358,52,46,37,38,70587
40026.32638900000,0,1294,2.89,0,0,1198,0,1,987,80.27,79.39,77.95,48.94,48.94,39.3,37.1,39.15,38.5,38.45,39.5,33.77,33.9,37.2,32.85,45.52,53.06,34.3,34.2,35.81,843,69358,52,46,37,38,70587
40026.32986100000,0,1294,2.89,0,0,1198,0,1,987,80.27,79.39,77.95,48.94,48.94,41,39.17,40.92,40.02,40.2,41.17,35.2,35.37,38.8,34.58,45.42,52.99,34.3,34.2,35.74,843,69358,52,46,37,38,70587
40026.33333300000,0,1294,2.89,0,0,1198,0,1,987,80.35,79.39,78.03,48.94,48.94,43,41.1,42.92,42.1,41.95,43.17,36.42,36.87,40.39,36.2,45.34,52.88,34.27,34.2,35.74,843,69358,52,46,37,38,70587
40026.33680600000,0,1294,2.9,0,0,1198,0,1,987,80.27,79.39,77.95,48.94,48.94,45,42.72,44.9,43.85,43.6,45.05,37.72,38.42,41.97,38.07,45.26,52.81,34.27,34.2,35.74,843,69358,52,46,37,38,70587
40026.34027800000,0,1294,2.9,0,0,1198,0,1,987,80.27,79.39,77.95,48.87,48.87,47.15,45,47.07,46.47,45.6,47.07,39.62,40.07,43.78,40.3,45.16,52.73,34.27,34.2,35.66,843,69358,52,46,37,38,70587
40026.34375000000,0,1294,2.9,0,0,1198,0,1,987,80.27,79.39,78.03,48.87,48.87,49.5,46.7,49,48.8,47.97,49.4,41.22,41.85,45.6,42.43,45.01,52.63,34.25,34.2,35.66,843,69358,52,46,37,38,70587
40026.34722200000,0,1294,2.9,0,0,1198,0,1,987,80.27,79.39,77.95,48.87,48.87,52.02,49.25,51.57,51.57,50.45,51.87,43.22,43.85,47.74,44.96,44.9,52.55,34.25,34.2,35.66,843,69358,52,46,37,38,70587
40026.35069400000,0,1294,2.91,0,0,1198,0,1,987,80.27,79.39,77.95,48.87,48.87,54.67,51.52,54.22,53.67,52.8,54.37,45,46,49.85,47.06,44.83,52.47,34.25,34.2,35.66,843,69358,52,45,37,38,70587
40026.35416700000,0,1294,2.9,0,0,1198,0,1,987,80.35,79.39,77.95,48.87,48.87,57.4,53.65,57.1,56.72,55.3,56.9,47,47.95,51.89,49.39,44.75,52.37,34.22,34.09,35.56,843,69358,52,45,37,38,70587
40026.35763900000,0,1294,2.91,0,0,1198,0,1,987,80.27,79.39,77.95,48.87,48.87,59.95,56.45,59.5,59.67,57.65,59.4,48.9,49.9,54.06,52.1,44.57,52.29,34.25,34.09,35.56,843,69358,52,45,37,38,70587
40026.36111100000,0,1294,2.91,0,0,1198,0,1,987,80.27,79.39,77.95,48.87,48.87,63,60,61.65,62,60.45,61.9,51.17,52.07,56.32,55.06,44.39,52.21,34.22,34.09,35.56,843,69358,51,45,37,37,70587
40026.36458300000,0,1294,2.91,0,0,1198,0,1,987,80.27,79.39,77.95,48.76,48.76,65.9,63.2,65.1,64.6,63.4,64.8,53,54.42,58.85,57.78,44.31,52.11,34.2,34.09,35.56,843,69358,51,45,37,37,70587
40026.36805600000,0,1294,2.91,0,0,1198,0,1,987,80.27,79.39,77.95,48.76,48.76,68.77,65.8,68.35,68.17,66.22,67.55,55.4,56.55,61.05,60.38,44.13,52.03,34.2,34.09,35.48,843,69358,51,45,37,37,70587
40026.37152800000,0,1294,2.92,0,0,1198,0,1,987,80.27,79.39,77.95,48.76,48.76,71.5,69.22,70.75,71.55,69.05,70.65,57.57,58.9,63.47,63.63,44.05,51.96,34.2,34.02,35.48,843,69358,51,44,37,37,70587
40026.37500000000,0,1294,2.92,0,0,1198,0,1,987,80.27,79.39,77.95,48.76,48.76,74.47,72.5,72.87,73.37,71.27,73.42,59.5,61.07,65.67,66.65,43.87,51.96,34.2,34.02,35.48,843,69358,51,44,37,37,70587
40026.37847200000,0,1294,2.93,0,0,1198,0,1,987,80.27,79.39,77.95,48.76,48.76,77.35,75.7,77.35,77.2,74.47,76.27,62.1,63.25,68,69.03,43.8,51.78,34.17,34.02,35.48,843,69358,51,44,37,37,70587
40026.38194400000,0,1294,2.93,0,0,1198,0,1,987,80.27,79.32,77.95,48.69,48.69,74.3,68.62,69.07,68.67,71.27,75.6,63.4,60.97,68.06,70.37,59.83,51.7,34.15,49.64,35.48,843,69358,51,44,37,37,70587
40026.38541700000,0,1294,2.93,0,0,1198,0,1,987,80.27,79.32,77.95,48.69,48.69,70.92,65.12,67.27,68.6,66.8,71.7,60.25,57.55,64.02,62.97,63.44,51.7,34.17,49.38,37.62,843,69358,51,44,37,37,70587
40026.38888900000,0,1294,2.95,0,0,1198,0,1,987,80.27,79.39,77.95,48.69,48.69,78.02,71.22,73.05,74.62,73.25,76.87,64.1,62.85,69.08,69.52,63.62,51.52,34.17,47.84,39.86,843,69358,51,44,37,37,70587
40026.39236100000,0,1294,2.94,50,0,1198,0,1,987,80.27,79.39,77.95,48.69,48.69,80.97,73.6,75.37,76.22,77.7,81.77,68.27,66,73.34,75.53,72.7,51.34,34.17,67.73,40.55,843,69358,51,65,36,52,70587
40026.39583300000,0,1294,2.94,0,0,1198,0,1,987,80.27,79.39,77.95,48.69,48.69,75,65.4,70.45,74.02,73.67,75.55,66.05,61.75,67.98,66.65,71.78,51.26,34.22,69.97,46.63,843,69358,51,65,36,52,70587
40026.39930600000,1,1294,2.97,50,0,1198,0,1,987,80.27,79.39,77.95,48.69,48.69,81.4,73.12,79.07,81.67,80.6,82,69.57,66.35,72.82,74.22,74.61,51.18,34.25,71.85,49.56,843,69358,51,65,36,52,70587
40026.40277800000,1,1294,2.97,0,0,1198,0,1,987,80.27,79.32,77.95,48.69,48.69,78.8,71.72,77.15,79.32,78.07,79.97,66.3,64.82,70.81,70.49,76.56,51.08,34.32,77.18,54.45,843,69358,51,76,36,72,70587
40026.40625000000,1,1294,2.99,50,1,1198,100,1,987,80.27,79.32,77.95,48.69,48.69,81.67,76.5,80.37,82.4,80.92,82.8,68.27,67,73.04,74.54,82.92,66.63,34.4,66.45,45,843,69358,51,76,36,72,70587
40026.40972200000,1,1294,2.98,50,1,1198,100,1,987,80.35,79.39,78.03,48.76,48.76,82.75,78.97,77.3,77.67,77.85,81.5,68.7,66.72,73.97,76.33,81.3,75.71,34.42,59.68,52.65,843,69358,51,76,36,72,70587
40026.41319400000,1,1294,2.99,50,0,1198,0,1,987,80.27,79.5,78.11,48.87,48.87,82.5,76.52,76.47,77.95,76.82,80.27,67.4,65.65,72.68,74.12,76.05,72.11,34.45,59.83,52.39,843,69358,69,77,43,76,70587
40026.41666700000,1,1294,2.97,50,1,1198,100,1,987,80.27,79.5,78.11,48.87,48.87,78.65,73.12,75.75,78.52,77.85,80.3,68.1,64.42,71.56,73.2,78.55,74.61,34.47,63.95,52.8,843,69358,69,77,43,76,70587
40026.42013900000,1,1294,2.98,50,1,1198,100,1,987,80.27,79.5,78.03,49.02,49.02,84.17,79.1,78.65,77.9,78.9,83.07,69.62,67.9,75.18,76.97,79.24,75.46,34.47,58.91,53.16,843,69358,69,77,43,76,70587
40026.42361100000,1,1294,3,50,0,1198,0,1,987,80.27,79.5,78.03,49.12,49.12,84.02,77.02,77.22,78.2,77.37,80.72,68.3,66.37,73.83,75.03,75.89,73.4,34.47,65.16,52.73,843,69358,77,76,48,66,70587
40026.42708300000,1,1294,2.98,50,1,1198,100,1,987,80.27,79.5,78.03,49.2,49.2,81.9,75.62,79.4,81.8,80.72,83.52,69.9,66.72,73.83,75.46,79.14,75.38,34.5,63.02,53.16,843,69358,77,76,48,66,70587
40026.43055600000,1,1294,2.98,50,1,1198,100,1,987,80.27,79.5,78.03,49.28,49.28,86.4,81,79.8,80.37,80.9,85.05,72.07,69.12,76.83,79.41,81.04,77.34,34.5,59.76,53.5,843,69358,77,76,48,66,70587
40026.43402800000,1,1294,2.98,50,0,1198,100,1,987,80.27,79.5,78.11,49.54,49.54,82.27,76.35,77.02,78,78.07,81.8,69.7,66.2,73.67,75.48,77.08,74.94,34.5,58.65,53.76,843,69358,77,76,48,74,70587
40026.43750000000,1,1294,2.97,50,0,1198,0,1,987,80.27,79.5,78.03,49.64,49.64,81.22,75.42,76.5,78.35,77.9,81,68.9,65.6,72.99,74.69,75.79,72.29,34.5,76.23,52.91,843,69358,77,76,48,74,70587
40026.44097200000,1,1295,3,50,1,1198,100,1,987,80.27,79.5,78.03,49.79,49.79,86.6,80.6,84.55,85.77,84.6,87.4,71.42,70.25,76.69,78.57,83.26,77.18,34.55,64.13,53.76,843,69358,77,76,48,74,70587
40026.44444400000,1,1295,2.99,50,1,1198,100,1,987,80.35,79.5,78.11,50.49,50.49,90.37,84.8,83.05,83.6,84.05,88.8,75,71.8,79.86,83.42,85.16,81.04,34.57,61.38,54.01,843,69358,74,77,49,58,70587
40026.44791700000,1,1295,2.98,50,1,1198,100,1,987,80.78,79.65,78.29,51.44,51.44,84.87,79.7,79.2,81.5,81.17,84.85,72.55,68.8,76.72,79.34,80.09,77.7,34.57,59.94,54.27,843,69358,74,77,49,58,70587
40026.45138900000,1,1295,2.98,50,1,1198,100,1,987,80.68,79.65,78.29,52.55,52.55,84.7,77.87,76.62,79.9,79.62,82.15,70.97,67.6,75.51,77.89,78.73,76.05,34.55,59.5,54.86,843,69358,74,77,49,58,70587
40026.45486100000,1,1295,2.98,50,1,1198,100,1,987,80.68,79.65,78.29,53.5,53.5,84.97,78.5,78.6,80.67,80.27,83.67,71.92,68.3,76.01,78.13,78.21,75.38,34.55,59.68,55.74,843,69358,79,85,49,60,70587
40026.45833300000,1,1295,2.98,50,1,1198,100,1,987,80.68,79.57,78.29,54.27,54.27,84.77,79,79.75,81.4,81.2,84.62,72.5,68.72,76.53,78.88,78.62,75.64,34.52,60.45,56.84,843,69358,79,85,49,60,70587
40026.46180600000,1,1295,2.98,50,1,1199,100,1,987,80.68,79.65,78.29,55.3,55.3,85.72,79,78.6,81.35,80.95,83.47,72.27,68.67,76.61,78.88,79.32,76.15,34.57,61.22,57.95,843,69358,79,85,49,60,70587
40026.46527800000,1,1295,2.99,50,1,1199,100,1,987,80.68,79.65,78.21,56.67,56.67,87.2,80.5,81.42,82.85,82.8,86.72,74,70.2,77.99,80.38,80.27,76.92,34.55,61.99,59.08,843,69358,79,79,49,59,70587
40026.46875000000,1,1295,2.99,50,1,1199,100,1,987,80.68,79.65,78.29,58.47,58.47,87.02,80.1,79.95,83.3,82.57,84.55,73.02,69.87,77.93,80.65,81.2,77.77,34.52,62.92,60.37,843,69358,79,79,49,59,70587
40026.47222200000,1,1295,2.99,50,1,1199,100,1,987,80.6,79.76,78.37,60.6,60.6,87.07,81.62,80.17,83.8,83.52,85.65,74.35,70.82,78.95,81.86,81.97,78.62,34.57,63.8,61.73,843,69358,79,79,49,59,70587
40026.47569400000,1,1295,2.99,50,1,1199,100,1,987,80.53,79.83,78.47,63.1,63.1,89.72,83.1,82.4,86,85.35,88.57,76,72.15,80.36,83.32,83.18,79.57,34.57,65.08,63.54,843,69358,76,81,51,61,70587
40026.47916700000,1,1295,3,50,1,1199,100,1,987,80.68,79.91,78.55,65.75,65.75,90.1,84.07,81.85,85.8,85.7,86.85,75.7,72.3,80.76,84.31,84.47,80.86,34.6,66.63,65.67,843,69358,76,81,51,61,70587
40026.48263900000,1,1296,3,50,1,1199,100,1,987,81.12,80.01,78.62,68.43,68.43,91.1,83.72,82.57,86.35,86.22,88.52,76.5,72.85,81.37,84.48,85.68,82.07,34.6,68.25,68.35,843,69358,76,81,51,61,70587
40026.48611100000,1,1296,3.01,50,1,1199,100,1,987,81.56,80.09,78.8,70.75,70.75,93.6,86.02,84.8,89.6,88.5,90.75,78.3,74.37,82.89,86.49,87.3,83.51,34.62,70.23,71.26,843,69358,82,84,58,65,70587
40026.48958300000,1,1296,3.01,50,1,1199,100,1,987,82.07,80.27,78.88,72.37,72.37,95.87,88.1,88.5,91.65,91.05,94.47,80.2,76.12,84.5,88.38,88.84,85.16,34.65,72.29,74.53,843,69358,82,84,58,65,70587
40026.49305600000,1,1296,3.02,50,1,1199,100,1,987,82.74,80.42,78.98,73.47,73.47,98,89.65,90.65,93.75,93.1,96.5,81.82,77.6,85.91,90.06,90.72,86.86,34.65,74.61,77.77,843,69358,82,84,58,65,70587
40026.49652800000,1,1296,3.02,50,1,1199,100,1,987,83.95,80.6,79.14,74.25,74.25,96.5,89.37,87.6,92.37,92.65,93.72,80.82,77.4,86.24,90.4,92.63,88.76,34.67,76.82,80.78,843,69358,86,89,64,60,70587
40026.50000000000,1,1296,3.03,50,1,1199,100,1,987,85.42,80.94,79.24,74.94,74.94,96.8,90.35,85.52,91.42,91.4,91.95,79.82,76.9,86.13,91.32,94.76,90.72,34.7,78.55,83.02,843,69358,86,89,64,60,70587
40026.50347200000,1,1296,3.03,50,1,1200,91.15,1,987,86.7,81.2,79.32,75.38,75.38,99,92.35,91.55,95.52,94.4,97.2,82.2,78.8,87.45,92.15,94.43,91.16,34.7,79.57,84.72,843,69358,86,89,64,60,70587
40026.50694400000,1,1296,3.04,50,1,1200,85.21,1,987,88.25,81.71,79.5,75.71,75.71,101.5,94.45,93.2,97.95,96.92,98,83.57,80.55,89.76,95.2,97.52,93.29,34.75,81.81,85.93,843,69545,93,94,71,77,70788
40026.51041700000,1,1296,3.05,50,1,1200,100,1,987,89.36,82.41,79.57,75.97,75.97,103.12,95.4,92.47,98.12,98.05,97.92,83.65,81,90.09,95.98,98.62,94.68,34.77,81.89,86.88,843,69545,93,94,71,77,70788
40026.51388900000,1,1296,3.05,50,1,1200,100,1,987,90.82,83.62,79.65,76.15,76.15,106.05,97.47,97.15,101.15,100.65,103.7,87.35,83.22,92.24,98.5,100.68,96.38,34.8,82.74,87.65,843,69545,93,94,71,77,70788
40026.51736100000,1,1296,3.05,50,1,1200,100,1,987,92.37,84.98,79.76,76.41,76.41,101.3,95.22,97.1,99.45,99.1,100.8,85.5,81.15,89.98,95.98,99.57,96.23,34.82,82.84,88.25,843,69545,97,90,74,82,70788
40026.52083300000,1,1296,3.05,50,1,1200,90.04,1,987,93.65,86.45,79.83,76.56,76.56,100.4,95.15,93.77,97.15,96.2,98.82,83.8,80.35,88.93,94.57,97.16,94.68,34.85,82.48,88.68,843,69545,97,90,74,82,70788
40026.52430600000,1,1297,3.02,50,1,1200,66.29,1,987,94.68,87.73,80.01,76.74,76.74,81.95,82.8,79.45,83.15,85.85,86.2,74.25,69.65,77.5,81.96,95.46,94.94,34.87,84.65,89.02,843,69545,97,90,74,82,70788
40026.52777800000,1,1297,3.06,50,1,1200,0,1,987,94.84,88.66,80.01,76.82,76.82,100.5,94.47,92.82,96.97,93.77,94.6,79.2,78.7,86.54,91.22,91.85,87.55,34.9,83,89.1,843,69545,97,101,75,82,70788
40026.53125000000,1,1297,3.06,50,1,1200,0,1,987,94.68,89.02,80.09,76.92,76.92,106.37,98.1,95.35,101.5,99.67,100.67,85.92,82.8,92.01,98.4,101.2,95.97,34.9,89.79,89.28,843,69545,97,101,75,82,70788
40026.53472200000,1,1297,3.08,50,1,1200,60.34,1,987,94.94,90.05,80.17,76.92,76.92,109.07,101.12,102.85,105.9,104.8,106.3,88.25,85.4,94.35,101.22,104.72,99.73,34.95,90.39,89.46,843,69545,97,101,75,82,70788
40026.53819400000,1,1297,3.08,50,1,1200,100,1,987,95.46,91.34,80.35,77.08,77.08,102.22,101,96.2,101.17,102.97,100.2,86.6,84.75,94.73,102.19,106.86,102.05,34.95,85.93,89.71,843,69545,100,98,76,85,70788
40026.54166700000,1,1297,3.08,50,1,1200,100,1,987,97.16,92.44,80.53,77.26,77.26,104.12,100.6,95.17,100.3,101.5,100.92,88.42,84.15,94.46,101.48,105.06,101.45,35,85.5,90.05,843,69545,100,98,76,85,70788
40026.54513900000,1,1297,3.08,50,1,1201,100,1,987,98.96,93.29,80.78,77.44,77.44,108.35,100.75,98.35,103.07,103.27,104.95,89.22,85.1,94.6,101.48,103.51,99.99,35,84.98,90.31,843,69545,100,98,76,85,70788
40026.54861100000,1,1297,3.07,50,1,1201,100,1,987,99.83,93.99,81.04,77.59,77.59,107.1,98.55,94.3,100.47,101.1,101.32,87,83.45,93.14,99.52,103,99.57,35.02,84.98,90.64,843,69545,104,109,76,85,70788
40026.55208300000,1,1297,3.07,50,1,1201,100,1,987,100.09,94.68,81.45,77.77,77.77,107.8,100.6,98.9,104,103.1,105.2,89.67,85.22,94.46,101.22,103.08,99.39,35.07,85.06,90.82,843,69545,104,109,76,85,70788
40026.55555600000,1,1297,3.07,50,1,1201,100,1,987,99.99,95.28,81.97,77.95,77.95,106.75,97.85,92.5,100,100.57,99.9,85.9,82.62,92.62,98.94,103.08,99.47,35.1,85.24,91.08,843,69545,104,109,76,85,70788
40026.55902800000,1,1297,3.08,50,1,1201,100,1,987,100.09,96.9,82.84,78.03,78.03,107.27,100.25,96.92,102.87,102.3,102.7,88.3,84.22,93.89,100.73,103.08,99.39,35.1,85.31,91.34,843,69545,102,104,77,84,70788
40026.56250000000,1,1297,3.08,50,1,1201,100,1,987,100.09,98.62,83.95,78.21,78.21,103.82,98.05,94.37,100.2,101.3,101.55,88.42,83.92,93.56,99.83,103.33,99.65,35.1,85.57,91.59,843,69545,102,104,77,84,70788
40026.56597200000,1,1298,3.08,50,1,1201,100,1,987,100.17,99.65,85.16,78.29,78.29,106.92,99.35,95.3,100.6,101.52,102.37,88.65,84.7,94.21,100.39,103.51,99.73,35.15,85.75,91.85,843,69545,102,104,77,84,70788
40026.56944400000,1,1298,3.08,50,1,1201,100,1,987,100.24,99.91,86.45,78.47,78.47,106.12,99.9,93.5,99.05,100.9,100.1,87.7,84.1,94,100.31,103.69,99.99,35.15,85.93,92.03,843,69545,102,105,77,85,70788
40026.57291700000,1,1298,3.08,50,1,1201,100,1,987,100.35,99.99,87.81,78.62,78.62,108.47,100.7,98.9,103.52,103.7,105,88.72,84.9,94.82,101.65,103.77,99.99,35.17,86.01,92.29,843,69545,102,105,77,85,70788
40026.57638900000,1,1298,3.09,50,1,1201,100,1,987,100.5,99.99,89.1,78.73,78.73,106.02,99.35,96.2,102.8,103.3,102.97,88.42,84.25,94.49,100.99,104.03,100.35,35.2,86.19,92.44,843,69545,102,105,77,85,70788
40026.57986100000,1,1298,3.09,50,1,1201,100,1,987,100.68,100.09,90.46,78.8,78.8,106.52,100.3,96.2,100.2,101.2,101.75,87.32,84.27,94.38,100.73,104.03,100.42,35.2,86.34,92.7,843,69545,102,105,78,85,70788
40026.58333300000,1,1298,3.09,50,1,1201,100,1,987,100.86,100.09,91.85,78.98,78.98,101.17,99.4,91.3,96.9,100.25,98.3,87.17,84,93.63,100.39,103.77,100.35,35.25,86.34,92.8,843,69545,102,105,78,85,70788
40026.58680600000,1,1298,3.08,50,1,1202,100,1,987,101.02,100.17,92.78,79.14,79.14,106.75,99.3,95.57,101.02,100.8,100.17,86,83.35,93.17,100.1,103.51,100.17,35.27,86.45,93.06,843,69545,102,105,78,85,70788
40026.59027800000,1,1298,3.08,50,1,1202,100,1,987,101.12,100.35,93.65,79.24,79.24,105.7,98.32,89.8,97.65,99.07,97.4,84.9,82.3,92.46,99,103.33,100.09,35.3,86.52,93.21,843,69545,102,105,78,86,70788
40026.59375000000,1,1298,3.09,50,1,1202,91.6,1,987,101.12,100.42,94.32,79.32,79.32,103.72,100.3,95.7,100.6,100.57,100.37,86.62,83.72,93.41,100.22,103.08,99.99,35.3,86.7,93.39,843,69545,102,105,78,86,70788
40026.59722200000,1,1298,3.08,50,1,1202,83.35,1,987,101.2,100.6,94.94,79.5,79.5,106.32,99.1,92.72,99.07,98.77,98.87,85.82,83.07,92.92,99.13,103.08,100.24,35.35,87.63,93.57,843,69545,102,105,78,86,70788
40026.60069400000,1,1298,3.09,50,1,1202,80.37,1,987,101.12,100.76,95.97,79.57,79.57,106.6,100.4,97.37,102.57,102,103.85,87.9,84.75,93.94,100.51,103.44,100.6,35.37,88.4,93.65,843,69545,103,105,78,86,70788
40026.60416700000,1,1298,3.09,50,1,1202,80.37,1,987,101.2,100.86,97.34,79.65,79.65,106.9,99.4,95.35,101.85,101.6,100.77,86.37,83.65,92.95,99.57,103.85,101.12,35.4,88.58,93.83,843,69545,103,105,78,86,70788
40026.60763900000,0,1299,3.13,0,0,1202,0,1,987,101.38,101.02,98.29,79.76,79.76,108.8,102.5,96.8,103.6,102.2,101.2,87.22,85.4,94.4,101.46,102.92,99.06,35.42,88.51,92.44,843,69545,103,105,78,86,70788
40026.61111100000,0,1299,3.19,0,0,1202,0,1,987,101.38,101.02,98.37,79.76,79.76,121.6,114.9,111.1,117.05,112.5,111.65,93.2,93.55,101.97,111.98,102.41,97.08,35.5,85.42,91.52,843,69545,104,105,79,88,70788
40026.61458300000,0,1299,3.44,0,0,1202,0,1,987,101.38,101.02,98.44,79.65,79.65,129.47,126.22,124.5,128.4,123.07,122.5,99.05,99.37,106.78,121.29,101.79,96.23,35.52,82.84,91.26,843,69545,104,105,79,88,70788
40026.61805600000,0,1299,3.76,0,0,1202,0,1,987,101.38,100.94,98.29,79.65,79.65,132.95,131.37,118.02,129.52,125.07,121.07,100.05,101.42,110.13,126.05,100.86,95.61,35.6,80.35,90.49,843,69545,104,105,79,88,70788
40026.62152800000,0,1299,4,0,0,1202,0,1,987,101.38,101.02,98.37,79.65,79.65,136.6,135.95,125.92,135.45,130.4,126.55,103.1,104.47,113.63,130.22,99.99,95.2,35.6,78.21,90.38,843,69545,103,104,78,87,70788
40026.62500000000,0,1299,4.08,0,0,1202,0,1,987,101.38,100.94,98.29,79.57,79.57,135.97,136.4,128.9,136,131.77,127.02,102.47,104.95,114.18,131.14,100.42,94.84,35.65,76.05,90.23,843,69545,103,104,78,87,70788
40026.62847200000,0,1299,4.16,0,0,1202,0,1,987,101.38,100.94,98.37,79.57,79.57,132.27,137.37,126.85,135.9,132.97,127.22,103,105.7,114.86,132.45,101.63,94.5,35.65,74.09,89.71,843,69545,103,104,78,87,70788
40026.63194400000,0,1299,4.13,0,0,1202,0,1,987,101.38,100.94,98.29,79.57,79.57,137.5,137.9,126.95,135.75,132.02,126.05,103.52,105.7,115.06,131.89,101.27,94.17,35.67,72.29,89.28,844,69761,102,102,76,86,71027
40026.63541700000,0,1299,4.14,0,0,1202,0,1,987,101.38,100.94,98.37,79.5,79.5,138.97,139.5,132,139.9,134.72,132,105,106.8,115.94,133.71,100.6,93.91,35.7,70.57,88.76,844,69761,102,102,76,86,71027
40026.63888900000,0,1299,4.12,0,0,1202,0,1,987,101.38,100.94,98.29,79.5,79.5,136.37,138.1,132.1,138.37,134.2,130.32,103.95,106.15,115.06,132.74,100.09,93.65,35.7,68.94,87.65,844,69761,102,102,76,86,71027
40026.64236100000,0,1299,3.95,0,0,1202,0,1,987,101.38,100.94,98.29,79.5,79.5,135.55,136.85,123.92,133.65,131.32,125.47,103.15,104.87,114.48,130.85,98.8,93.4,35.7,68.94,86.44,844,69761,101,103,74,84,71027
40026.64583300000,0,1299,3.84,0,0,1202,0,1,987,101.38,100.94,98.29,79.39,79.39,132.65,136.55,121.17,132.32,129.45,125.32,102.65,104.55,114.68,130.75,97.77,93.14,35.7,68.94,85.34,844,69761,101,103,74,84,71027
40026.64930600000,0,1299,3.72,0,0,1202,0,1,987,101.38,100.94,98.29,79.39,79.39,125.72,136.82,119.32,129.47,128.35,121.85,102.22,104.1,114.01,130.09,96.64,92.88,35.72,67.22,84.13,844,69761,101,103,74,84,71027
40026.65277800000,0,1299,3.6,0,0,1202,0,1,987,101.38,100.94,98.29,79.32,79.32,125.9,135.8,116.45,127.3,126.85,122.85,102.02,103.52,113.46,128.96,95.35,92.63,35.72,65.68,83.1,844,69761,90,101,72,81,71027
40026.65625000000,0,1299,3.53,0,0,1202,0,1,987,101.38,100.94,98.29,79.32,79.32,130.3,135,119.92,130.8,127.3,124.3,101.7,102.9,112.28,128.25,93.14,92.37,35.75,64.31,82.07,844,69761,90,101,72,81,71027
40026.65972200000,0,1299,3.46,0,0,1202,0,1,987,101.38,100.94,98.29,79.24,79.24,131.27,133.52,116.4,128.95,125.57,122.6,100.72,102.05,111.21,126.53,90.64,92.11,35.77,63.02,81.04,844,69761,90,101,72,81,71027
